# time [BJD], relative flux, relative flux error
2.458412513689243700e+06,8.730170478478425089e-01,1.331981385042768640e-02
2.458412534523028415e+06,8.884630331601517383e-01,1.331852252607365616e-02
2.458412555356812198e+06,8.508126670535014480e-01,1.331120130340158851e-02
2.458412576190595515e+06,8.831672466171391900e-01,1.331643506929010116e-02
2.458412597024378367e+06,8.473224100713044882e-01,1.330789565550814443e-02
2.458412617858160287e+06,8.629005362527865097e-01,1.331686536643249784e-02
2.458412638691941276e+06,8.882903209544592560e-01,1.331932388665785227e-02
2.458412659525722265e+06,8.895084404579293169e-01,1.333152451712717700e-02
2.458412680359502323e+06,8.670029127711645911e-01,1.330325345147466247e-02
2.458412701193281449e+06,8.769652565898830021e-01,1.331404044596355175e-02
2.458412722027059644e+06,8.913799285954550067e-01,1.332946880346471893e-02
2.458412742860837840e+06,8.850968434763166748e-01,1.332208021831033165e-02
2.458412763694615103e+06,8.671930306281190326e-01,1.330535921505922661e-02
2.458412784528391901e+06,8.838146580532191265e-01,1.332363465083866161e-02
2.458412805362167768e+06,9.007959864272681028e-01,1.332290268350194533e-02
2.458412826195942704e+06,8.766318031582711612e-01,1.330917041176555085e-02
2.458412847029717173e+06,8.864496340342010727e-01,1.331235522883022007e-02
2.458412867863491178e+06,8.796486722046794604e-01,1.331427335362259969e-02
2.458412888697264716e+06,9.011192840802348947e-01,1.332411068269803364e-02
2.458412909531037323e+06,8.642100642497291263e-01,1.331452447743896629e-02
2.458412930364808999e+06,8.907520037020956183e-01,1.330981814501153507e-02
2.458412951198580209e+06,8.939757056407429125e-01,1.330775597583200992e-02
2.458412972032350954e+06,8.859262991217802252e-01,1.332198083927995866e-02
2.458412992866120767e+06,9.024103973941840495e-01,1.332202029015529948e-02
2.458413013699890114e+06,8.971473373612204316e-01,1.332068958804114023e-02
2.458413034533658531e+06,8.655586987642986951e-01,1.331413040428622817e-02
2.458413055367426481e+06,9.032329336932565234e-01,1.334702320858587553e-02
2.458413076201193500e+06,8.933149044298170915e-01,1.333448785444659411e-02
2.458413097034960520e+06,9.015998522008908944e-01,1.332311016753443163e-02
2.458413117868726142e+06,8.711746226042349495e-01,1.330101480325943802e-02
2.458413138702491764e+06,8.789755737183070350e-01,1.330975955230122298e-02
2.458413159536256455e+06,8.853927762611920604e-01,1.331961497323593153e-02
2.458413180370020214e+06,8.591374421662547611e-01,1.329992825265791274e-02
2.458413201203783508e+06,8.608908233852061720e-01,1.331707504535038777e-02
2.458413222037546337e+06,9.001208461401205563e-01,1.331975732058260885e-02
2.458413242871308234e+06,9.000177051150090035e-01,1.331780954073498793e-02
2.458413305372590199e+06,8.412318688382816045e-01,1.328180418556579832e-02
2.458413326206349768e+06,8.577422564410502881e-01,1.330622264593373134e-02
2.458413347040108405e+06,8.364776654273355927e-01,1.329727672014443390e-02
2.458413367873866577e+06,8.502973836941276620e-01,1.329276818863434767e-02
2.458413388707624283e+06,8.675802013802523804e-01,1.331265914159456693e-02
2.458413409541381057e+06,8.973007526026213210e-01,1.331732539614443288e-02
2.458413430375136901e+06,8.534162199740435994e-01,1.330096768423579337e-02
2.458413451208892744e+06,8.483664525725260752e-01,1.329506073526986673e-02
2.458413472042647190e+06,8.834494751605102003e-01,1.331258516001572120e-02
2.458413492876401637e+06,8.606867401907559723e-01,1.329000835643665002e-02
2.458413513710155152e+06,8.455089278528604702e-01,1.328809903639572090e-02
2.458413534543908201e+06,8.657092010151963279e-01,1.329711860196445584e-02
2.458413555377660319e+06,8.905608118620611524e-01,1.331645270412726810e-02
2.458413576211411972e+06,8.524583720605346526e-01,1.329127332100387728e-02
2.458413597045163158e+06,8.787648326065575777e-01,1.331809508272492788e-02
2.458413617878913414e+06,8.549253464492118093e-01,1.329687481208533147e-02
2.458413638712663203e+06,8.666768441661085731e-01,1.329820997453040957e-02
2.458413659546412528e+06,8.802381329562651846e-01,1.330670746575692009e-02
2.458413680380160920e+06,8.860148949570596510e-01,1.331069597293274565e-02
2.458413701213908847e+06,8.554266801237173645e-01,1.330002118388428148e-02
2.458413722047655843e+06,8.652741763382397755e-01,1.329074558728403181e-02
2.458413742881402373e+06,8.473747299107727837e-01,1.328580831698662236e-02
2.458413763715148438e+06,8.831398416415930930e-01,1.330165041786576276e-02
2.458413784548893571e+06,8.739268869811166462e-01,1.330953386334120594e-02
2.458413805382638238e+06,8.630290465252952181e-01,1.328847318401963490e-02
2.458413826216382440e+06,8.713128896582340577e-01,1.329723557032083149e-02
2.458413847050125245e+06,8.708024103062398380e-01,1.330061049373938882e-02
2.458413867883868050e+06,8.624934606270944215e-01,1.330184254320428659e-02
2.458413888717610389e+06,8.895486529015672605e-01,1.330650930178239356e-02
2.458413909551351797e+06,8.702934145270300181e-01,1.330717293654846110e-02
2.458413972052572761e+06,8.600693166598003536e-01,1.329333997040638496e-02
2.458413992886311375e+06,8.395683019822360871e-01,1.328163852998947951e-02
2.458414034553787671e+06,8.476780843450297809e-01,1.328659053589810804e-02
2.458414055387524888e+06,8.935936593344927514e-01,1.330251540891827164e-02
2.458414076221261173e+06,8.571464401149264667e-01,1.329386918547312453e-02
2.458414097054996993e+06,8.559446564125102741e-01,1.329764017229581770e-02
2.458414117888732348e+06,8.678452845932151938e-01,1.329129830723771097e-02
2.458414138722466771e+06,8.573271201703988043e-01,1.328974743960479286e-02
2.458414159556201193e+06,8.793505499580117624e-01,1.330127405014796572e-02
2.458414180389934219e+06,8.862112142055197372e-01,1.329782871187059137e-02
2.458414201223667245e+06,8.908681915670180196e-01,1.331601173738357867e-02
2.458414222057399340e+06,8.723247923923415081e-01,1.329404632284945237e-02
2.458414242891130503e+06,8.836028491911398497e-01,1.329705550027311667e-02
2.458414263724861667e+06,8.967563700232886736e-01,1.331045551795227364e-02
2.458414284558591899e+06,8.679275631892924281e-01,1.329155222834349330e-02
2.458414305392321665e+06,8.552554340604815453e-01,1.329638359790083837e-02
2.458414326226050500e+06,8.686163182125778981e-01,1.329605352419776371e-02
2.458414347059778869e+06,8.894915029853879274e-01,1.331570777064203584e-02
2.458414367893506773e+06,8.783200803845112592e-01,1.329445561673781202e-02
2.458414388727234211e+06,8.637435684650432988e-01,1.329094006053060419e-02
2.458414409560960717e+06,8.834095981380569729e-01,1.328633668223628758e-02
2.458414430394686759e+06,8.768285429942348497e-01,1.329635922342109131e-02
2.458414451228411868e+06,8.586298243132625130e-01,1.328284108377068319e-02
2.458414472062136512e+06,8.493806239678404202e-01,1.328795660371053303e-02
2.458414492895860691e+06,8.580940773405314470e-01,1.328650952049630421e-02
2.458414513729584403e+06,8.623114370848556920e-01,1.328955991674973802e-02
2.458414534563307185e+06,8.738633900136865140e-01,1.329322326103402757e-02
2.458414555397029500e+06,8.736311002122504332e-01,1.328971610731958207e-02
2.458414576230751351e+06,8.667157097840481050e-01,1.329086102562404212e-02
2.458414597064472269e+06,8.496781364314862639e-01,1.327694783386776725e-02
2.458414617898192722e+06,8.696748918088936797e-01,1.329825156643611034e-02
2.458414638731912710e+06,8.693030220242959905e-01,1.328742349732463246e-02
2.458414659565631766e+06,8.668822462465805012e-01,1.330812368603976649e-02
2.458414680399350356e+06,8.652029589959344680e-01,1.329965472690347074e-02
2.458414701233068481e+06,8.909199842726719387e-01,1.331098597391397638e-02
2.458414722066785675e+06,8.688306363575600821e-01,1.328625774182381168e-02
2.458414742900502402e+06,8.765675576894262910e-01,1.328450155803883106e-02
2.458414763734218664e+06,8.547719485778878523e-01,1.328296748264085579e-02
2.458414784567934461e+06,8.666415187612160898e-01,1.329716237931718482e-02
2.458414805401649326e+06,8.565914674966165210e-01,1.328801427692160447e-02
2.458414826235364191e+06,8.542183639987218635e-01,1.329120496094998195e-02
2.458414847069077659e+06,8.813979447547364288e-01,1.329628762334686756e-02
2.458414867902790662e+06,8.723132233433553706e-01,1.328976800866636665e-02
2.458414888736503199e+06,8.764999859531942272e-01,1.330856547163029521e-02
2.458414909570215270e+06,8.650400467055670006e-01,1.329234980844925737e-02
2.458414930403926875e+06,8.756661592927534876e-01,1.330125269170143176e-02
2.458414951237637550e+06,8.825134755119209418e-01,1.330184342022243740e-02
2.458414972071347758e+06,8.839580161900643107e-01,1.328938090382246993e-02
2.458414992905057035e+06,8.678583793825109804e-01,1.330300554668017478e-02
2.458415013738766313e+06,8.766243178440217276e-01,1.330201069763407851e-02
2.458415034572474658e+06,8.932977461831210775e-01,1.330569009757043807e-02
2.458415055406182539e+06,8.636271345038682989e-01,1.329595489458794931e-02
2.458415076239889488e+06,8.824263270413372773e-01,1.330452780282162344e-02
2.458415097073595971e+06,8.555737092865639548e-01,1.327834384540277704e-02
2.458415117907301988e+06,8.638473432945732444e-01,1.329578701587335807e-02
2.458415138741007540e+06,8.558055739717704835e-01,1.328268646172566306e-02
2.458415159574712161e+06,8.538452571167979288e-01,1.328299909112127392e-02
2.458415180408416782e+06,8.681342368136603094e-01,1.329165536472306716e-02
2.458415201242120005e+06,8.766996498432303442e-01,1.330689705460176911e-02
2.458415222075823229e+06,8.374724518180397537e-01,1.328653627034828526e-02
2.458415242909525521e+06,8.667738827802936585e-01,1.329577789105401871e-02
2.458415263743227348e+06,8.719002482045854485e-01,1.330133176379591844e-02
2.458415284576928709e+06,8.453255491174826997e-01,1.328935328795407579e-02
2.458415305410629138e+06,8.839470753612564957e-01,1.331038243907797618e-02
2.458415326244329102e+06,8.665942470520868746e-01,1.329881464025671305e-02
2.458415347078028601e+06,8.887383856630577394e-01,1.330863716462217690e-02
2.458415367911727168e+06,8.392504426546267826e-01,1.330065167799606395e-02
2.458415388745425735e+06,8.698799290269761952e-01,1.330897505427449529e-02
2.458415409579123370e+06,8.844802213850756489e-01,1.332563982210604146e-02
2.458415430412820075e+06,8.799530916802215108e-01,1.330893453204452272e-02
2.458415451246516779e+06,8.825648855323710018e-01,1.331586099111426238e-02
2.458415472080212552e+06,8.810649473804906817e-01,1.331212192735966790e-02
2.458415492913907859e+06,8.774624577896213973e-01,1.330507978960414339e-02
2.458415513747602236e+06,8.538426942008984222e-01,1.328902878740954863e-02
2.458415534581296612e+06,8.770626282047245814e-01,1.330137325385759642e-02
2.458415555414990056e+06,8.784249791734626278e-01,1.329045182031905400e-02
2.458415576248683035e+06,8.942957519872484218e-01,1.330975150249877510e-02
2.458415597082375549e+06,8.811672598447846116e-01,1.330873191787278198e-02
2.458415617916066665e+06,8.728976211176120437e-01,1.329692598888339641e-02
2.458415638749757782e+06,8.832757365625782953e-01,1.330384519988169270e-02
2.458415659583448432e+06,8.729163758059170775e-01,1.330086357125711410e-02
2.458415680417138617e+06,8.693203664257977969e-01,1.329109522141284916e-02
2.458415701250827871e+06,8.560269944068245040e-01,1.329123254198293948e-02
2.458415722084516659e+06,8.577368145638484265e-01,1.329702076264407951e-02
2.458415742918204516e+06,8.956204337679766203e-01,1.329919260166550522e-02
2.458415763751892373e+06,8.853297747057385925e-01,1.330651138317406196e-02
2.458415784585579298e+06,8.620788934843716111e-01,1.329083719252128516e-02
2.458415805419265758e+06,8.866904997763553897e-01,1.330608487957442992e-02
2.458415826252951752e+06,8.660315771957388664e-01,1.329479696393055625e-02
2.458415847086636815e+06,8.817398790008845744e-01,1.329450634705346863e-02
2.458415867920321412e+06,8.711497544737250021e-01,1.328198502812127056e-02
2.458415888754005544e+06,8.838760888212551237e-01,1.329337843237810186e-02
2.458415909587688744e+06,8.731441212964976550e-01,1.328621568790839917e-02
2.458415930421371944e+06,8.693053416615441620e-01,1.329111030927218780e-02
2.458415951255054213e+06,8.856298878729949031e-01,1.330015342326713694e-02
2.458415972088736016e+06,8.899662394320405623e-01,1.328460759098506333e-02
2.458415992922416888e+06,8.701197880123664463e-01,1.328605405554197753e-02
2.458416013756097294e+06,8.907546453585750701e-01,1.328297354710116993e-02
2.458416034589777235e+06,8.887714054153659227e-01,1.329023868191188396e-02
2.458416055423456710e+06,8.868872194538477416e-01,1.329980643617929142e-02
2.458416076257135719e+06,8.694999575538187031e-01,1.327615456280790279e-02
2.458416097090813797e+06,8.821006988619028988e-01,1.328705596384058968e-02
2.458416117924491409e+06,8.631082602908440871e-01,1.328137419995049917e-02
2.458416138758168090e+06,9.101879290423446900e-01,1.331077410581585178e-02
2.458416159591844771e+06,8.906863599758692018e-01,1.329763016760487741e-02
2.458416180425520521e+06,8.850782616240264744e-01,1.329025375129836914e-02
2.458416201259195805e+06,8.847077677798625972e-01,1.328155370012990694e-02
2.458416222092870623e+06,8.674279598358022314e-01,1.328511286370715090e-02
2.458416242926544510e+06,8.728742535965512417e-01,1.328447145359093820e-02
2.458416263760217931e+06,8.861524770460892375e-01,1.328597418346971759e-02
2.458416284593890887e+06,8.910824745179495299e-01,1.329582459462294933e-02
2.458416305427563377e+06,8.660072301355787872e-01,1.328076933882738585e-02
2.458416326261234935e+06,8.511564625477290313e-01,1.327146331233832778e-02
2.458416347094906494e+06,8.595194416426734652e-01,1.328847713900582067e-02
2.458416367928576656e+06,8.706644358287215502e-01,1.328909400569434560e-02
2.458416388762246817e+06,9.068446683113726703e-01,1.329895117326294375e-02
2.458416409595916048e+06,8.731995503711402762e-01,1.328056722039876528e-02
2.458416430429585278e+06,8.748305220968932705e-01,1.329678471980307031e-02
2.458416451263253577e+06,8.748809214348036711e-01,1.328029259954881768e-02
2.458416472096920945e+06,8.964326132952998849e-01,1.328667404943457975e-02
2.458416492930588312e+06,8.635368461321385469e-01,1.328233685710589890e-02
2.458416513764254283e+06,8.764445338041515488e-01,1.328225038442421534e-02
2.458416534597920254e+06,8.876427927907880600e-01,1.329696252762593497e-02
2.458416555431585759e+06,8.999069655924355482e-01,1.329745439081767358e-02
2.458416576265250798e+06,8.641747647219432116e-01,1.327200043133693573e-02
2.458416597098914906e+06,8.794874015823602731e-01,1.328288928545048875e-02
2.458416617932578549e+06,9.033867065391641971e-01,1.332229450758355346e-02
2.458416638766241260e+06,8.640922026015888102e-01,1.328397382322861996e-02
2.458416659599903505e+06,8.776932815861494541e-01,1.328875955592245285e-02
2.458416680433565751e+06,8.972250064482896192e-01,1.330683439603672948e-02
2.458416701267227065e+06,8.737414374789661542e-01,1.328656979836838337e-02
2.458416722100887448e+06,8.999552317640989729e-01,1.329123330941650062e-02
2.458416742934547830e+06,8.917879749176703674e-01,1.330394838750863055e-02
2.458416763768206816e+06,8.835746273148923358e-01,1.329061064068638547e-02
2.458416784601865802e+06,8.776269480826693892e-01,1.328294968267356574e-02
2.458416805435524322e+06,8.604313192114861897e-01,1.328574912785183103e-02
2.458416826269181911e+06,8.806312629244384960e-01,1.330345515652635834e-02
2.458416847102839500e+06,8.505123018238970323e-01,1.326316277523343322e-02
2.458416867936496157e+06,8.703645412388337776e-01,1.328513226902681803e-02
2.458416888770151883e+06,8.626369763285851588e-01,1.328665824851801847e-02
2.458416909603807144e+06,8.891410986536920635e-01,1.329178963164093577e-02
2.458416972104770131e+06,8.788886559330332249e-01,1.329802028348845908e-02
2.458417055439379066e+06,8.572612138418014283e-01,1.328023283131055110e-02
2.458417159607626963e+06,8.767130358455837991e-01,1.330345455843727660e-02
2.458417201274922118e+06,8.597424715496727599e-01,1.328368044137448120e-02
2.458417222108568996e+06,8.982640319647364757e-01,1.331137512340606691e-02
2.458417242942214943e+06,8.928126497299323505e-01,1.331059340169981307e-02
2.458417263775860425e+06,8.554309859981704678e-01,1.328715549459326579e-02
2.458417305443149991e+06,8.743740361622751589e-01,1.329845810719982105e-02
2.458417326276793610e+06,8.845704759310244469e-01,1.329919209599659050e-02
2.458417367944079451e+06,8.757737277514947571e-01,1.329593152148426938e-02
2.458417388777721673e+06,8.713680864099924150e-01,1.329213642962867765e-02
2.458417409611373674e+06,8.908788444405146834e-01,1.329976060405367068e-02
2.458417430445014499e+06,8.812729423830536479e-01,1.330194441114090735e-02
2.458417451278654858e+06,8.615713716418466062e-01,1.329552943853037211e-02
2.458417472112294752e+06,8.732800128910120918e-01,1.330842043969596676e-02
2.458417492945933715e+06,8.979800206438955934e-01,1.331631438639538888e-02
2.458417513779572211e+06,8.975936892350926399e-01,1.331101917435626759e-02
2.458417534613210242e+06,8.635529887172351815e-01,1.329890322816604763e-02
2.458417555446847808e+06,8.577719622474417882e-01,1.329120070264119303e-02
2.458417576280484442e+06,8.974263071383116186e-01,1.331351472808067933e-02
2.458417597114120610e+06,8.883629156062942123e-01,1.330101091999022662e-02
2.458417617947756313e+06,8.899069851846864720e-01,1.331144047057921699e-02
2.458417638781391550e+06,8.837868293557088473e-01,1.331423555487007589e-02
2.458417659615025856e+06,8.913445086312620225e-01,1.330403474092936578e-02
2.458417680448659696e+06,8.715429098452079915e-01,1.331055700396629321e-02
2.458417701282293070e+06,8.509695762203559610e-01,1.330298273343583429e-02
2.458417722115925513e+06,8.854710308921462936e-01,1.331132187016403380e-02
2.458417742949557956e+06,8.797675935984726747e-01,1.331103548181857867e-02
2.458417763783189468e+06,8.913631764151009884e-01,1.332561433810573563e-02
2.458417784616820049e+06,9.014680169629633033e-01,1.332137973276758397e-02
2.458417805450450629e+06,8.811789769122961857e-01,1.331359232797259956e-02
2.458417826284080278e+06,8.893216459745562075e-01,1.331399460107775441e-02
2.458417847117709927e+06,8.987194243139312588e-01,1.332147624350592426e-02
2.458417867951338179e+06,8.880916793263605724e-01,1.333683386477548145e-02
2.458417888784966432e+06,8.696380759157436025e-01,1.330579641294370348e-02
2.458417909618593752e+06,8.654689334743661533e-01,1.331401143983517756e-02
2.458417930452220608e+06,8.850752360824242215e-01,1.332035594115063559e-02
2.458417951285846997e+06,8.539394027569687795e-01,1.330654628380183169e-02
2.458417972119472921e+06,8.860586474878399121e-01,1.332148207156026200e-02
2.458417992953097913e+06,8.665937753219923323e-01,1.330730372926301926e-02
2.458418013786722440e+06,8.628979640465620493e-01,1.330288890474600610e-02
2.458418034620346036e+06,8.849074507796105271e-01,1.330799795852150372e-02
2.458418055453969631e+06,8.790752016795350121e-01,1.331795798513202463e-02
2.458418076287592296e+06,8.563956444485494313e-01,1.330425211088423834e-02
2.458418097121214494e+06,8.758166116221461905e-01,1.331120123803208183e-02
2.458418117954836227e+06,8.924279086569567587e-01,1.333074607238028675e-02
2.458418138788457494e+06,8.625156829370581590e-01,1.330985736014933182e-02
2.458418159622077364e+06,9.165724586132032448e-01,1.333784052097360812e-02
2.458418180455697700e+06,8.691491940236687475e-01,1.330289681401119854e-02
2.458418201289316639e+06,8.840436683218829694e-01,1.331710097722971740e-02
2.458418222122935578e+06,8.552883799672607035e-01,1.330792730187763812e-02
2.458418242956553586e+06,8.722758560824726004e-01,1.332510331811243010e-02
2.458418263790171128e+06,8.656986385516417526e-01,1.331510745965443047e-02
2.458418284623787738e+06,8.821240448459186645e-01,1.331590926379739442e-02
2.458418305457404349e+06,8.894740431479014608e-01,1.333167745643424988e-02
2.458418326291020028e+06,8.964393975511751878e-01,1.333878693359853013e-02
2.458418347124635242e+06,8.591659026778966091e-01,1.331106930984470894e-02
2.458418367958249524e+06,8.770786533327090684e-01,1.333179372319940985e-02
2.458418388791863807e+06,8.943519971927792467e-01,1.332181699161196463e-02
2.458418409625477158e+06,9.094699622427948604e-01,1.332969464035097147e-02
2.458418430459089577e+06,8.974420336224442352e-01,1.332102973943261742e-02
2.458418451292701997e+06,9.031598864115604197e-01,1.333771111109610837e-02
2.458418472126313485e+06,8.863452503517293968e-01,1.331893880780704587e-02
2.458421242991275154e+06,7.878095650527498772e-02,1.309077846642468790e-02
2.458421263824804686e+06,8.551496284907937617e-02,1.307992560611519889e-02
2.458421284658333752e+06,1.090482402528199224e-01,1.306375918274042813e-02
2.458421305491861887e+06,1.401475842934331306e-01,1.305003671099397300e-02
2.458421326325389557e+06,1.444690871450446390e-01,1.300288630488359402e-02
2.458421347158916760e+06,1.634681952935606308e-01,1.300994272920104680e-02
2.458421367992443033e+06,1.831447802188725105e-01,1.303931940136214204e-02
2.458421388825968839e+06,2.356164310940667139e-01,1.308160431370989675e-02
2.458421409659494180e+06,2.402070314532010753e-01,1.307510528203037134e-02
2.458421430493018590e+06,2.660658950251437727e-01,1.306717317543188567e-02
2.458421451326542534e+06,2.733893225738680544e-01,1.305965972823535173e-02
2.458421472160066012e+06,2.688682998191889162e-01,1.304779322081743055e-02
2.458421492993588559e+06,3.102964051421905900e-01,1.305438870314412983e-02
2.458421513827110641e+06,3.387529025863536547e-01,1.307157457724071256e-02
2.458421534660632256e+06,3.435568778937690970e-01,1.307632768228287820e-02
2.458421555494152941e+06,4.061881790577517859e-01,1.310281929846144645e-02
2.458421576327673160e+06,3.800203181848182399e-01,1.309544431521514167e-02
2.458421597161192913e+06,4.147721970169262473e-01,1.311597050393144281e-02
2.458421617994711734e+06,4.448473487980733054e-01,1.311569818768841891e-02
2.458421638828230090e+06,4.755965205962439657e-01,1.314040321112315557e-02
2.458421659661747515e+06,5.146954822400483520e-01,1.316114322223214429e-02
2.458421680495264940e+06,5.378269081179820610e-01,1.315155208273165004e-02
2.458421701328781433e+06,5.313857777844035457e-01,1.315177396624784591e-02
2.458421722162297461e+06,5.597944824128135988e-01,1.315096052175905063e-02
2.458421742995812558e+06,5.615127297445371424e-01,1.314388755292240397e-02
2.458421763829327188e+06,5.825608767685842571e-01,1.315235164364592264e-02
2.458421784662841354e+06,5.915464541521249231e-01,1.316305691219245982e-02
2.458421805496354587e+06,5.749827618086795766e-01,1.315836029973999413e-02
2.458421826329867821e+06,6.338900533302870288e-01,1.318082491017478174e-02
2.458421847163380124e+06,6.337844588809297131e-01,1.318953799067889947e-02
2.458421867996891495e+06,6.355437493852987840e-01,1.320154988538555473e-02
2.458421888830402400e+06,6.359953039688540644e-01,1.319067228487094331e-02
2.458421909663913306e+06,6.728149109015211238e-01,1.321173239925865078e-02
2.458421930497423280e+06,6.581816727024847324e-01,1.320795706409795892e-02
2.458421951330932323e+06,6.870564129285019472e-01,1.322093456155236900e-02
2.458421972164441366e+06,6.824119002154701574e-01,1.322419109479720974e-02
2.458421992997949477e+06,6.816379460351326136e-01,1.322643084688533872e-02
2.458422013831457123e+06,6.864672387060766212e-01,1.323714412917635988e-02
2.458422034664963838e+06,7.051947470257370343e-01,1.323249005198797769e-02
2.458422055498470552e+06,7.109376456613256678e-01,1.324447842441441731e-02
2.458422076331976335e+06,7.408244216641246549e-01,1.327258034468221590e-02
2.458422097165482119e+06,7.028947138118819549e-01,1.325483818353888517e-02
2.458422117998986971e+06,7.231030781799205887e-01,1.326792500712285078e-02
2.458422138832491357e+06,7.286366656961541510e-01,1.327124643392973979e-02
2.458422159665994812e+06,7.317525025729062493e-01,1.328757330425168678e-02
2.458422180499498267e+06,7.453124048299265558e-01,1.333761607440406803e-02
2.458422201333000790e+06,7.459322646848455252e-01,1.343321916668287035e-02
2.458422222166502848e+06,7.532447223626396182e-01,1.357368228711117175e-02
2.458422243000004906e+06,7.935199504212289145e-01,1.377183664233522752e-02
2.458422263833506033e+06,7.665188840012149285e-01,1.399591144642834892e-02
2.458422284667006694e+06,8.107518014252694805e-01,1.427744035712451634e-02
2.458422305500506889e+06,7.660745434006707155e-01,1.451950571432436554e-02
2.458422326334006619e+06,7.787239237883550880e-01,1.476905898260894544e-02
2.458422347167506348e+06,8.004992140455652327e-01,1.502242239632143629e-02
2.458422368001005147e+06,7.932053651639116021e-01,1.527894650217466108e-02
2.458422388834503479e+06,8.315775938052711869e-01,1.554560040769696096e-02
2.458422409668001346e+06,8.067452835437435299e-01,1.580849316516238015e-02
2.458422430501499213e+06,8.579097581649580695e-01,1.609882379046224596e-02
2.458422451334996149e+06,8.411147990271343744e-01,1.641112658297149557e-02
2.458422472168493085e+06,8.480636120459603688e-01,1.672362174603197679e-02
2.458422493001989555e+06,8.173580673469750257e-01,1.704435598430265042e-02
2.458422513835485559e+06,8.596035181657324387e-01,1.741062183187108703e-02
2.458422534668981098e+06,8.618683231253367882e-01,1.779251568430803912e-02
2.458422555502476636e+06,8.392647570605302754e-01,1.816413001660108564e-02
2.458422576335972175e+06,8.027902667634609912e-01,1.861569421578893047e-02
2.458422597169466782e+06,8.295967678040184756e-01,1.913148818303115825e-02
2.458422618002961390e+06,8.887005582693018324e-01,1.972433967497033355e-02
2.458422638836455997e+06,8.335115900687901647e-01,2.030923217100197645e-02
2.458422659669949673e+06,8.760355053509790713e-01,2.098163838697195138e-02
2.458422680503443815e+06,8.896467008786729247e-01,2.170605676446717147e-02
2.458422701336937491e+06,8.863320932990488288e-01,2.247479356394587249e-02
2.458422722170431167e+06,8.997108920739924631e-01,2.331063327296553633e-02
2.458422743003924377e+06,8.904005698713686190e-01,2.420971567348928488e-02
2.458422763837417588e+06,8.873785323452759721e-01,2.514306445624624881e-02
2.458422784670911264e+06,9.385203123183728513e-01,2.611962683060136889e-02
2.458422805504404008e+06,9.209990810059375255e-01,2.712175842388965183e-02
2.458422826337897219e+06,9.619967327297558324e-01,2.813699295937354891e-02
2.458422847171390895e+06,9.111959930779803818e-01,2.908197191603952014e-02
2.458422868004884105e+06,8.940120741894684864e-01,2.995803245117774696e-02
2.458422888838377316e+06,9.270816698037198655e-01,3.073549504069320037e-02
2.458422909671870992e+06,8.991728676181752755e-01,3.141601288947494519e-02
