# time [BJD], relative flux, relative flux error
2.458356181570539251e+06,8.698577393218965836e-01,6.407894022820285508e-03
2.458356244070551358e+06,8.808031723891611708e-01,6.413564021862055639e-03
2.458356264903887641e+06,8.826313193608643637e-01,6.410461887224072099e-03
2.458356285737223923e+06,8.824172430936414457e-01,6.419546206436711408e-03
2.458356306570559274e+06,8.772921431471389919e-01,6.414579119802647951e-03
2.458356348237229045e+06,8.765246305392416781e-01,6.409307383760372810e-03
2.458356369070563465e+06,8.776329418596118259e-01,6.420784817451691100e-03
2.458356389903896954e+06,8.714997726886658524e-01,6.408725737702275667e-03
2.458356410737230442e+06,8.766770187692547456e-01,6.419195972781186268e-03
2.458356431570563000e+06,8.849899157924484561e-01,6.422585529727784827e-03
2.458356452403895557e+06,8.845208043766094042e-01,6.421921019676696610e-03
2.458356473237227183e+06,8.690953364689399940e-01,6.409507140388822147e-03
2.458356494070558809e+06,8.894276681981295729e-01,6.424385274744381230e-03
2.458356514903889969e+06,8.859284625630547971e-01,6.422344430478911168e-03
2.458356535737220664e+06,8.708177334549276338e-01,6.415997500169112397e-03
2.458356556570550427e+06,8.811204526931301073e-01,6.426638120864824368e-03
2.458356577403880190e+06,8.813338416240846795e-01,6.423962004832815646e-03
2.458356598237209488e+06,8.719178480326086333e-01,6.417997123094250876e-03
2.458356619070538320e+06,8.699905813518276076e-01,6.419013751646536134e-03
2.458356660737194121e+06,8.716922820910149028e-01,6.417549498235387666e-03
2.458356681570521556e+06,8.675137283870373306e-01,6.415683785569370121e-03
2.458356702403848525e+06,8.674210633773052903e-01,6.413665980911863705e-03
2.458356723237175029e+06,8.789326906124015348e-01,6.423548266709353666e-03
2.458356744070501067e+06,8.814788398013483350e-01,6.420570409343141424e-03
2.458356764903826639e+06,8.905898457221578246e-01,6.427193200520838097e-03
2.458356785737151746e+06,8.841424690452173163e-01,6.427087864754851658e-03
2.458356806570476387e+06,8.782887421432535868e-01,6.422897753773473654e-03
2.458356827403800562e+06,8.876164231811221050e-01,6.433465759995496414e-03
2.458356848237124272e+06,8.797674559558088525e-01,6.427546414577466234e-03
2.458356869070447516e+06,8.888433604876329053e-01,6.435721070076194997e-03
2.458356889903770760e+06,8.724574091264205578e-01,6.427124877376236972e-03
2.458356910737093072e+06,8.648362024004491166e-01,6.422959406156932526e-03
2.458356931570414919e+06,8.641926025609010242e-01,6.426734691454696370e-03
2.458356952403736301e+06,8.834165714002206737e-01,6.433912296623547737e-03
2.458356973237057216e+06,8.663328850109640600e-01,6.426550709974351502e-03
2.458356994070378132e+06,8.698991741442583248e-01,6.427596419682221097e-03
2.458357014903698117e+06,8.676947667868106784e-01,6.422814000435515119e-03
2.458357035737017635e+06,8.733894173999685595e-01,6.429183071618986556e-03
2.458357056570337154e+06,8.805588293212943674e-01,6.435974207024235116e-03
2.458357077403655741e+06,8.883461218421332406e-01,6.439440803710707630e-03
2.458357098236974329e+06,8.797038981784801592e-01,6.435075179373293298e-03
2.458357119070291985e+06,8.722879466100051937e-01,6.430762863889569712e-03
2.458357139903609641e+06,8.616290865448854586e-01,6.427519191737466643e-03
2.458357160736926366e+06,8.727678722855775062e-01,6.427498979841677652e-03
2.458357181570243090e+06,8.655502292937475861e-01,6.434218300363532886e-03
2.458357202403558884e+06,8.860957319225597484e-01,6.439946226986538284e-03
2.458357223236874677e+06,8.827163090547952562e-01,6.444030720340007158e-03
2.458357244070190005e+06,8.711227518886562882e-01,6.431818352184297954e-03
2.458357264903504867e+06,8.911587597975767494e-01,6.445621055261301080e-03
2.458357285736819264e+06,8.662936555381143267e-01,6.436669247731067328e-03
2.458357327403446194e+06,8.678592425912177166e-01,6.439106626802515269e-03
2.458357348236759193e+06,8.692740669163214751e-01,6.435464289249110022e-03
2.458357369070071727e+06,8.810076923724872167e-01,6.443310633022107659e-03
2.458357389903383795e+06,8.776892337456463355e-01,6.443482273140387420e-03
2.458357410736695398e+06,8.754314894383827816e-01,6.437026224407300240e-03
2.458357431570006534e+06,8.844771267044029273e-01,6.443304652778496580e-03
2.458357452403317206e+06,8.653011861489384726e-01,6.441461834081145185e-03
2.458357473236627411e+06,8.720795872646859292e-01,6.449638848858442464e-03
2.458357494069937617e+06,8.769913132015991764e-01,6.445246099637917669e-03
2.458357514903246891e+06,8.697477050226052331e-01,6.442685106622143484e-03
2.458357535736555699e+06,8.869586530313018358e-01,6.448722308734143767e-03
2.458357577403172385e+06,8.780007899067332477e-01,6.447898577797237657e-03
2.458357598236479796e+06,8.779856136272746747e-01,6.446024280406689906e-03
2.458357619069787208e+06,8.738021129102292450e-01,6.448092762279537989e-03
2.458357639903093688e+06,8.737263746824378563e-01,6.448956832303557284e-03
2.458357660736400168e+06,8.843665274950123223e-01,6.450054441576351209e-03
2.458357681569705717e+06,8.685006776209751589e-01,6.450372036481514214e-03
2.458357702403011266e+06,8.731066422657309811e-01,6.450124357085263924e-03
2.458357723236315884e+06,8.893324549374015398e-01,6.463512655604245621e-03
2.458357744069620501e+06,8.720888185546807891e-01,6.445460148362448273e-03
2.458357764902924653e+06,8.797335063502996766e-01,6.458036760510216766e-03
2.458357785736227874e+06,8.676560312371287553e-01,6.450027767918534854e-03
2.458357806569531094e+06,8.895459930055789055e-01,6.461553178805406333e-03
2.458357827402833849e+06,8.838556858022093010e-01,6.466406127258161537e-03
2.458357848236136138e+06,8.605432455788177837e-01,6.450103179146762962e-03
2.458357869069437962e+06,8.761058917359706433e-01,6.453541947230191991e-03
2.458357889902738854e+06,8.857395708206982077e-01,6.466334182109138330e-03
2.458357910736040212e+06,8.739082589353883712e-01,6.453131189055351206e-03
2.458357931569340639e+06,8.721522946269291143e-01,6.459639891475546687e-03
2.458357952402640600e+06,8.804991778256041624e-01,6.467498591673108421e-03
2.458357973235940095e+06,8.717370741615290131e-01,6.460265346264706769e-03
2.458357994069239125e+06,8.742787734943382461e-01,6.465336570049834072e-03
2.458358035735836253e+06,8.812231692098229097e-01,6.470451432442009612e-03
2.458358056569133885e+06,8.821826686395713990e-01,6.468469946748409832e-03
2.458358077402431052e+06,8.740657231941620919e-01,6.465024805316525042e-03
2.458358098235727753e+06,8.661622367999869399e-01,6.466919366291877698e-03
2.458358119069024455e+06,8.677145307390011775e-01,6.469549702960597504e-03
2.458358139902320225e+06,8.693337604781040673e-01,6.471965380318661643e-03
2.458358160735615995e+06,8.802293120040417529e-01,6.478416651490114322e-03
2.458358181568910833e+06,8.742912800423296993e-01,6.480707308256104283e-03
2.458358202402205672e+06,8.869536450690774787e-01,6.486385360792969179e-03
2.458358223235499579e+06,8.807865644411335682e-01,6.481585330707036186e-03
2.458358244068793952e+06,8.692024600131500467e-01,6.476693895529147746e-03
2.458358264902086928e+06,8.749266356365820174e-01,6.480598034493672416e-03
2.458358285735379905e+06,8.747685920210727106e-01,6.488462960564091338e-03
2.458358306568672415e+06,8.904220868477690232e-01,6.492217757664598375e-03
2.458358327401964460e+06,8.925114775209257445e-01,6.485966418624086044e-03
2.458358348235255573e+06,8.910815123323063691e-01,6.490265905182284432e-03
2.458358369068546686e+06,8.819950891346078903e-01,6.494357654064344433e-03
2.458358389901837334e+06,8.836403711481478629e-01,6.496878046010248764e-03
2.458358410735127516e+06,8.690720245878581496e-01,6.488067813084131413e-03
2.458358431568417232e+06,8.710237553111943587e-01,6.495603791128550658e-03
2.458358452401706483e+06,8.810544448874871870e-01,6.501037545571449437e-03
2.458358473234995734e+06,8.758927207635950341e-01,6.499107168076359749e-03
2.458358494068284053e+06,8.737992498431284005e-01,6.499923478545438851e-03
2.458358514901571907e+06,8.696037878235883811e-01,6.499005650564416113e-03
2.458358535734859295e+06,8.797585929476919864e-01,6.506551706646108990e-03
2.458358556568146683e+06,8.761819841136019305e-01,6.508518772401859082e-03
2.458358577401433140e+06,8.782579533295683527e-01,6.511905490905814387e-03
2.458358598234719597e+06,8.784712262081162404e-01,6.510638373674103828e-03
2.458358619068005122e+06,8.682646009931185294e-01,6.506869619502813826e-03
2.458358639901290648e+06,8.778277846778257398e-01,6.512506414789950154e-03
2.458358660734575242e+06,8.665490982136128117e-01,6.512590955744320884e-03
2.458358681567859836e+06,8.714813838249175770e-01,6.513799850491303924e-03
2.458358702401143964e+06,8.661333273430956714e-01,6.516883737332568489e-03
2.458358723234427162e+06,8.705456798118654804e-01,6.518857745400754439e-03
2.458358744067710359e+06,8.725929711534065047e-01,6.520848094165113303e-03
2.458358764900993090e+06,8.720364375729326989e-01,6.519671955171009448e-03
2.458358827400838025e+06,8.745291274531219461e-01,6.526380301758723072e-03
2.458358848234118894e+06,8.860639994098146177e-01,6.536778078809426032e-03
2.458358869067399297e+06,8.698751294110145249e-01,6.531679621871497310e-03
2.458358889900679234e+06,8.851945910454599442e-01,6.540823222162477947e-03
2.458358910733958706e+06,8.662995002176231418e-01,6.532103817318344989e-03
2.458358931567238178e+06,8.614955230361410754e-01,6.534065952005938850e-03
2.458358952400516719e+06,8.815743352592202431e-01,6.543161547341037540e-03
2.458358973233795259e+06,8.909459117516417281e-01,6.556235649476429769e-03
2.458358994067072868e+06,8.702026710967762924e-01,6.547336158177665365e-03
2.458359014900350012e+06,8.657492927949397288e-01,6.546280596641880674e-03
2.458359035733627155e+06,8.750115911629967602e-01,6.550056630450042279e-03
2.458359056566903368e+06,8.719832276145038641e-01,6.552804960088056546e-03
2.458359077400179114e+06,8.545494134918431017e-01,6.542537601883416550e-03
2.458359098233454861e+06,8.831249347579729347e-01,6.560712220028486544e-03
2.458359119066730142e+06,8.695798982237709085e-01,6.557948597147791360e-03
2.458359160733278841e+06,8.852952729156788880e-01,6.572673125282597027e-03
2.458359181566552725e+06,8.842176535291574879e-01,6.572391200747059944e-03
2.458359202399825677e+06,8.901326592344506183e-01,6.575176127333692486e-03
2.458359223233098630e+06,8.923048855858628503e-01,6.583096912437028797e-03
2.458359244066371117e+06,8.705967640034971700e-01,6.568196625487318294e-03
2.458359264899643138e+06,8.875051353407650279e-01,6.575484427557056963e-03
2.458359285732914694e+06,8.889076773674770005e-01,6.582572306636757728e-03
2.458359306566185784e+06,8.901753199382463899e-01,6.588194633291170714e-03
2.458359327399456874e+06,8.931120601809500181e-01,6.587307628766225429e-03
2.458359348232727032e+06,8.718315875274048610e-01,6.583260802413202356e-03
2.458359369065996725e+06,8.802006578381668112e-01,6.589459799232777817e-03
2.458359389899265952e+06,8.730875449282906597e-01,6.589519466774759748e-03
2.458359410732534714e+06,8.921785676027239598e-01,6.596517124018422794e-03
2.458359431565803476e+06,8.854791118225039392e-01,6.598883125793066767e-03
2.458359452399071306e+06,8.835397085559221209e-01,6.601078685786812561e-03
2.458359473232338671e+06,8.789374886662364439e-01,6.600465433804462642e-03
2.458359494065606035e+06,8.810183157635924633e-01,6.602846558384419320e-03
2.458359514898872469e+06,8.573621661250342418e-01,6.593397745198656228e-03
2.458359535732138902e+06,8.879783784171332295e-01,6.614311202018897592e-03
2.458359556565404870e+06,8.786065300918590726e-01,6.612133891494871921e-03
2.458359577398669906e+06,8.851367350719336891e-01,6.615782162883866724e-03
2.458359598231934942e+06,8.857342888809915937e-01,6.607845398756254790e-03
2.458359619065199513e+06,8.786150383439995659e-01,6.614044646560451358e-03
